Real_Estate_Type,Location,Price,Down_Payment,Currency,Bedrooms_Number,Bathrooms_Number,Area,Description
Apartment,"District 5 Compound, 5th Settlement, New Cairo, Cairo","20,400,000","Down payment: EGP 5,100,000",EGP,3,2,164 Sq. M.,"3-bedroom apartment for sale in District 5, New Cairo, 20 minutes from Cairo Airport, with equal installment payment options"
Apartment,"New Cairo, Cairo","5,600,000",None,EGP,3,2,140 Sq. M.,"Apartment for sale, 140 m², 3 rooms, in installments, immediate delivery, fully finished, on 90th Street"
Apartment,"5th Settlement, New Cairo, Cairo","5,800,000",None,EGP,3,2,140 Sq. M.,Apartment for Sale in Fifth Settlement (Immediate Delivery) Fully Finished
Apartment,"Lake view Residence Compound, 5th Settlement, New Cairo, Cairo","10,000,000",None,EGP,2,2,143 Sq. M.,"2-bedroom apartment for sale at a bargain price, with the largest discount."
Apartment,"Madinaty, Cairo","10,000,000",None,EGP,4,3,200 Sq. M.,Prime 200 sqm Apartment – 2nd Floor – Wide Garden View – For Sale in Madinaty B12
Apartment,"Palm Hills New Cairo Compound, 5th Settlement, New Cairo, Cairo","15,317,000","Down payment: EGP 3,897,000",EGP,3,4,172 Sq. M.,"Resale apartment with priv garden for sale, installments from the owner, at the lowest price in the market in Fifth Settlement, Palm Hills New cairo"
Apartment,"Al Andalous, 5th Settlement, New Cairo, Cairo","3,000,000",None,EGP,3,2,160 Sq. M.,"Immediate receipt, 160 m, in Andalus, New Cairo"
Apartment,"Madinaty, Cairo","8,300,000",None,EGP,3,3,158 Sq. M.,"Ground floor apartment with garden for sale in Madinaty B1, open view next to the club and services"
Apartment,"Armonia, New Capital City, Cairo","10,592,149","Down payment: EGP 3,177,645",EGP,3,3,198 Sq. M.,"Apartment for sale, immediate delivery, fully finished, ready to move in, in the Administrative Capital, in the R7 area, with a sea view"
Apartment,"City Gate Compound, 5th Settlement, New Cairo, Cairo","15,726,000","Down payment: EGP 5,204,000",EGP,3,4,225 Sq. M.,apartment 225m resale fully finished in  compound City gate
Apartment,"Al Andalous, 5th Settlement, New Cairo, Cairo","3,630,000","Down payment: EGP 1,815,000",EGP,3,2,165 Sq. M.,"Apartment for sale, 165 square meters, immediate delivery - near the American University"
Apartment,"Zahraa Al Maadi, Cairo","4,200,000","Down payment: EGP 2,100,000",EGP,3,2,127 Sq. M.,Apartment for sale in Zahraa Maadi next to Wadi Degla Club
Apartment,"Granda Life, Shorouk City, Cairo","4,250,000",None,EGP,2,2,121 Sq. M.,Ground apartment for sale in Granda Life
Apartment,"The Address East Compound, 5th Settlement, New Cairo, Cairo","7,000,000",None,EGP,3,2,145 Sq. M.,Apartment 4th floor prime location in the address east
Apartment,"EL Patio ORO Compound, 5th Settlement, New Cairo, Cairo","9,400,000",None,EGP,2,2,120 Sq. M.,Apartment For Sale 2 Bed || Ready To Move || El Patio Oro
Apartment,"The Address East Compound, 5th Settlement, New Cairo, Cairo","8,680,000","Down payment: EGP 3,472,000",EGP,3,2,140 Sq. M.,Apartment fully finished 3bedrooms with garden ready to move in newcairo
Apartment,"The Square Compound, 5th Settlement, New Cairo, Cairo","8,450,000",None,EGP,3,3,171 Sq. M.,"Under market price ready to move & exquisite view, Ground with garden"
Apartment,"El Lotus, 5th Settlement, New Cairo, Cairo","7,350,000","Down payment: EGP 4,410,000",EGP,3,3,229 Sq. M.,Apartment for sale ready to move prime location in Lotus 5th Settlement
Apartment,"El Lotus, 5th Settlement, New Cairo, Cairo","5,449,000","Down payment: EGP 3,269,400",EGP,3,3,181 Sq. M.,Apartment for sale ready to move prime location in Lotus  5th Settlement
Apartment,"Al Andalous, 5th Settlement, New Cairo, Cairo","4,500,000",None,EGP,3,3,185 Sq. M.,"Apartment for sale in Andalusia, first block from Mohamed Naguib Axis, View Awar Compound, 3 bedrooms - 3 bathrooms - reception - living room - kitche"
Apartment,"Beit Al Watan, 5th Settlement, New Cairo, Cairo","3,710,000",None,EGP,3,3,178 Sq. M.,Apartment 3bed ready to move for sale
Apartment,"Taj City Compound, 1st Settlement, New Cairo, Cairo","3,828,000","Down payment: EGP 3,600,000",EGP,1,1,85 Sq. M.,Apartment with installment till 2027 - ready to move - 1 bedroom - in taj city compound
Apartment,"Mountain View Hyde Park Compound, 5th Settlement, New Cairo, Cairo","12,300,000",None,EGP,2,2,150 Sq. M.,Apartment in Mountain View Hyde Park Compound - Prime Location - Prime View -Ready To move
Apartment,"W Signature, New Cairo, Cairo","26,000,000","Down payment: EGP 3,900,000",EGP,3,3,229 Sq. M.,"Apartment for sale, immediate delivery at the old price, with installments for a limited period in W Signature, The Waterway"
Apartment,"W Signature, New Cairo, Cairo","26,000,000","Down payment: EGP 3,900,000",EGP,3,3,229 Sq. M.,"Apartment for sale, immediate delivery at the old price, with installments for a limited period in W Signature, The Waterway"
Apartment,"Corniche El Maadi, Maadi, Cairo","9,200,000",None,EGP,1,1,40 Sq. M.,"With a clear return on investment in dollars, a clear view of the Maadi Nile Corniche, a fully finished apartment with furniture and appliances for sa"
Apartment,"W Signature, New Cairo, Cairo","23,300,000","Down payment: EGP 3,495,000",EGP,1,1,118 Sq. M.,"Apartment for sale, ground floor with garden, 246 m, immediate delivery, installments in W Signature, The Waterway"
Apartment,"Al Burouj, Shorouk City, Cairo","11,000,000",None,EGP,3,3,170 Sq. M.,"apartment for sale, 170 sqm, fully finished, with a monthly installment of 31 thousand, in al Burouj Compound"
Apartment,"Al Burouj, Shorouk City, Cairo","9,000,000",None,EGP,2,2,120 Sq. M.,"apartment for sale, 120 sqm, fully finished, with a monthly installment of 26 thousand, in al Burouj Compound"
Apartment,"The Address East Compound, 5th Settlement, New Cairo, Cairo","7,420,000","Down payment: EGP 2,968,000",EGP,3,2,140 Sq. M.,Apartment 3 bedrooms fully finished ready to move in new cairo
Apartment,"The Address East Compound, 5th Settlement, New Cairo, Cairo","7,502,000","Down payment: EGP 3,000,800",EGP,2,1,121 Sq. M.,Apartment with garden fully finished ready to move in address east
Apartment,"Lotus Compound, New Cairo, Cairo","7,950,000",None,EGP,3,3,220 Sq. M.,"Fully Finished Apartment For Sale in New Lotus, Golden Square – New Cairo , Ready to move"
Apartment,"Bloomfields, Mostakbal City, Cairo","8,200,000","Down payment: EGP 7,000,000",EGP,2,2,125 Sq. M.,"Apartment for Sale – Bloomfields, Mostakbal City by Tatweer Misr ,Overlooking a Beautiful Garden"
Apartment,"The Icon Residence Compound, 5th Settlement, New Cairo, Cairo","8,700,000","Down payment: EGP 870,000",EGP,3,2,176 Sq. M.,"In the heart of the Fifth Settlement, own your apartment in installments over 12 years."
Apartment,"Il Mondo, New Capital City, Cairo","9,600,000","Down payment: EGP 960,000",EGP,3,2,160 Sq. M.,Apartment 160 sqm for sale in iLMONDO Compound in the New Administrative Capital
Apartment,"White residence Compound, 5th Settlement, New Cairo, Cairo","7,320,000","Down payment: EGP 2,725,000",EGP,2,3,155 Sq. M.,Apartment prime location with installment in white residence
Apartment,"Madinaty, Cairo","6,500,000",None,EGP,2,2,112 Sq. M.,"An apartment with a private garden in Madinaty B10 - excellent finishing and an exceptional location next to Central Park, close to the special services area of the phase Madinaty."
Apartment,"Eastown Compound, 5th Settlement, New Cairo, Cairo","17,000,000",None,EGP,3,3,210 Sq. M.,"Apartment for sale in Eastown, ultra super lux with kitchen, air conditioners and a wonderful view"
Apartment,"Al Andalous, 5th Settlement, New Cairo, Cairo","7,300,000","Down payment: EGP 511,000",EGP,4,3,285 Sq. M.,"Apartment for sale, 285 square meters, immediate delivery, in Andalusia, near the American University"
Apartment,"Beit Al Watan, 5th Settlement, New Cairo, Cairo","4,706,000","Down payment: EGP 941,200",EGP,3,3,197 Sq. M.,"Apartment for sale, 197 square meters, in Beit Al Watan, in an excellent location and with convenient installments"
Apartment,"Beit Al Watan, 5th Settlement, New Cairo, Cairo","5,700,000","Down payment: EGP 1,425,000",EGP,4,3,237 Sq. M.,"Apartment for sale, 237 square meters, in Beit Al Watan, in the largest mini compound in Beit Al Watan, PURE VALLEY"
Apartment,"Zahraa Al Maadi, Cairo","2,309,000","Down payment: EGP 1,154,500",EGP,2,1,100 Sq. M.,Apartment for sale in Zahra Maadi next to Wadi Degla Club in a very distinctive compound with installment plans.
Apartment,"Zahraa Al Maadi, Cairo","2,193,344","Down payment: EGP 1,096,672",EGP,2,1,93 Sq. M.,"Apartment for sale in Zahra Al-Maadi next to Wadi Degla Club, immediate delivery."
Apartment,"The Village Compound, 5th Settlement, New Cairo, Cairo","7,750,000",None,EGP,2,2,145 Sq. M.,Apartment fully finished under market price for sale in The village  new cairo
Apartment,"Madinaty, Cairo","8,800,000","Down payment: EGP 1,618,000",EGP,3,2,115 Sq. M.,"Opportunity in one of the newest stages of my city – with the lowest down payment and the longest repayment period for a 115 m² apartment on the fourth floor, distinguished, with a direct north view, Madinaty B14."
Apartment,"Sarai, Mostakbal City, Cairo","6,521,878","Down payment: EGP 652,187",EGP,2,2,112 Sq. M.,"Apartment for sale on the first floor in Saray Compound, New Cairo, surrounded by Madinaty with installments up to 8 years."
Apartment,"The Square Compound, 5th Settlement, New Cairo, Cairo","9,000,000",None,EGP,3,3,300 Sq. M.,Apartment for sale with garden The Square  Sabbour
Apartment,"Taj City Compound, 1st Settlement, New Cairo, Cairo","6,000,000",None,EGP,3,3,156 Sq. M.,Apartment For Sale 156M Prime Location in Taj City New Cairo
Apartment,"Madinaty, Cairo","9,900,000",None,EGP,3,2,165 Sq. M.,Luxurious apartment of 165 sqm with a garden view in B8 Madinaty - steps from the Champs-Élysées and the mosque.
Apartment,"Mountain View iCity Compound, 5th Settlement, New Cairo, Cairo","9,400,000","Down payment: EGP 8,000,000",EGP,3,3,185 Sq. M.,"Sky Loft 185m for sale Mountain View ICity, Club Park NEW CAIRO"
Apartment,"Heliopolis, Cairo","8,000,000",None,EGP,3,3,228 Sq. M.,Apartment sixth floor Fully finished for sale
Apartment,"Downtown Cairo, Cairo","1,500,000",None,EGP,3,2,145 Sq. M.,Apartment for sale on the main Army Street facade
Apartment,"Mountain View iCity Compound, 5th Settlement, New Cairo, Cairo","6,000,000",None,EGP,3,3,160 Sq. M.,Apartment First floor Mountain view icity new cairo
Apartment,"Palm Hills New Cairo Compound, 5th Settlement, New Cairo, Cairo","15,500,000",None,EGP,3,3,145 Sq. M.,apartment very prime location fully finished
Apartment,"El Lotus, 5th Settlement, New Cairo, Cairo","3,614,500","Down payment: EGP 1,085,000",EGP,3,2,169 Sq. M.,"Beit Al Watan, Second District, at a competitive price in Beit Al Watan, 169 square meter apartment, ground floor, with a 76 square meter garden"
Apartment,"City Gate Compound, 5th Settlement, New Cairo, Cairo","17,290,000","Down payment: EGP 5,532,534",EGP,3,3,223 Sq. M.,Fully finished Apartment with Dp in City Gate
Apartment,"Trio Gardens Compound, 5th Settlement, New Cairo, Cairo","11,000,000",0% Down Payment,EGP,3,2,130 Sq. M.,finished apartment for sale with installments up to 10 years in Trio Gardens New Cairo
Apartment,"Madinaty, Cairo","4,450,000",None,EGP,2,2,96 Sq. M.,Apartment for Sale – 96 sqm in Madinaty's Newest Phase B11 at a Very Competitive Price
Apartment,"Regents Park Compound, 5th Settlement, New Cairo, Cairo","10,500,000",None,EGP,2,2,125 Sq. M.,Apartment Fully finished with prime location for sale in Regents park  New Cairo
Apartment,"Degla Landmark Compound, Nasr City, Cairo","2,150,000",None,EGP,3,1,136 Sq. M.,"Apartment 136 m², 3 rooms, immediate delivery, semi-finished"
Apartment,"5th Settlement, New Cairo, Cairo","4,200,000","Down payment: EGP 3,000,000",EGP,3,2,175 Sq. M.,"Immediate receipt apartment in Al-Andalus, ground floor with garden."
Apartment,"EL Patio ORO Compound, 5th Settlement, New Cairo, Cairo","9,800,000",None,EGP,3,3,220 Sq. M.,"Apartment for sale at a bargain price - in Patio Oro, immediate delivery, resale - two minutes from 90th Street"
Apartment,"Sarai, Mostakbal City, Cairo","4,750,367",None,EGP,1,1,80 Sq. M.,"Apartment for sale in Sarai Compound, New Cairo - next to Madinaty, close to the ring road, with a fantastic view."
Apartment,"North House Compound, 5th Settlement, New Cairo, Cairo","4,170,000","Down payment: EGP 800,000",EGP,3,3,173 Sq. M.,Apartment for Sale in North House – Suez Road  Located on Suez Road in the North House
Apartment,"R7, New Capital City, Cairo","3,305,000","Down payment: EGP 661,000",EGP,3,2,135 Sq. M.,Apartment for sale 135m delivery year installment 8 years on the Green River and next to the British University on a main axis
Apartment,"R7, New Capital City, Cairo","4,463,000","Down payment: EGP 892,600",EGP,3,3,175 Sq. M.,Apartment for sale 175m delivery year installment 8 years on the Green River and next to the British University on a main axis
Apartment,"R7, New Capital City, Cairo","3,936,000","Down payment: EGP 787,200",EGP,3,2,150 Sq. M.,Apartment for sale 150m delivery year installment 8 years on the Green River and next to the British University on a main axis
Apartment,"R7, New Capital City, Cairo","2,938,000","Down payment: EGP 587,600",EGP,2,2,120 Sq. M.,Apartment for sale 120m delivery year installment 8 years on the Green River and next to the British University on a main axis
Apartment,"Taj City Compound, 1st Settlement, New Cairo, Cairo","8,820,000","Down payment: EGP 882,000",EGP,2,1,114 Sq. M.,"With a down payment of 882 thousand, an apartment of 114 square meters is for sale in Taj City Compound, First Settlement"
Apartment,"Madinaty, Cairo","7,500,000","Down payment: EGP 4,650,000",EGP,2,2,93 Sq. M.,apartment 93m with garden for sale in madinaty B8 ready within 3 months
Apartment,"New Narges, 5th Settlement, New Cairo, Cairo","4,840,000",None,EGP,3,2,160 Sq. M.,Apartment for sale ready to move prime location in New Narges 5th Settlement
Apartment,"Madinaty, Cairo","7,000,000","Down payment: EGP 1,100,000",EGP,2,1,79 Sq. M.,"79m apartment for sale in Madinaty B14, fourth floor with wide garden, with payment facilities over 10 years and free transfer."
Apartment,"Madinaty, Cairo","3,000,000","Down payment: EGP 730,000",EGP,2,1,70 Sq. M.,"Apartment for sale, immediate delivery, ground floor with a garden, two-room area, total price 3 million, installments over 10 years"
Apartment,"Shorouk City, Cairo","3,500,000","Down payment: EGP 2,625,000",EGP,3,3,195 Sq. M.,"Apartment for sale in installments, area 195 sqm + 20 garden, immediate delivery."
Apartment,"Taj City Compound, 1st Settlement, New Cairo, Cairo","4,000,000","Down payment: EGP 456,000",EGP,Studio,1,58 Sq. M.,For Sale - A Distinctive Studio in Taj City (Origami Golf) - New Cairo
Apartment,"Jayd Compound, 5th Settlement, New Cairo, Cairo","9,300,000",None,EGP,3,3,170 Sq. M.,A STUNNING FULLY FINISHED APARTMENT WITH A MODERN KITCHEN AND AIR CONDITIONING UNITS FOR SALE WITH HOT PRICE
Apartment,"New Narges, 5th Settlement, New Cairo, Cairo","4,880,000","Down payment: EGP 2,928,000",EGP,3,2,156 Sq. M.,"""Apartment for sale, 156 square meters, immediate delivery with payment facilities, in a prime second-floor location, third row from Gamal Abdel Nasse"
Apartment,"Madinaty, Cairo","12,000,000",None,EGP,3,3,234 Sq. M.,"For sale: Apartment in a prime location in Madinaty, Fifth Settlement"
Apartment,"Madinaty, Cairo","7,000,000",None,EGP,3,2,140 Sq. M.,"Golden opportunity in my city, own your complete unit finished in B10."
Apartment,"New Heliopolis, Cairo","2,000,000",None,EGP,3,2,134 Sq. M.,"You will receive your 134m apartment now for 2 million cash, sea view, semi-finished, in the heart of New Heliopolis, in the first district, a service"
Apartment,"Beta Greens, Mostakbal City, Cairo","10,500,000","Down payment: EGP 1,050,000",EGP,3,2,133 Sq. M.,RADY TO MOVE ABARTMANT FOR SALE
Apartment,"South of Academy, 5th Settlement, New Cairo, Cairo","6,900,000",None,EGP,3,2,210 Sq. M.,For sale first floor apartment 210 meters South Academy area near Hassan El-Sharbatly Mosque and one minute from North 90 Street and Banks Area
Apartment,"Al Narges, 5th Settlement, New Cairo, Cairo","5,704,000","Down payment: EGP 2,852,000",EGP,3,3,172 Sq. M.,"Apartment for sale, 172 square meters, front, first floor, in New Narges"
